cnf,solver,problem_type,time,size,benchmark
cnf-hom-h-cycle5-g-grid-3-5.cnf,homSub,--hom,0.09244388359365985,48,grid-3-6
cnf-hom-h-cycle5-g-grid-3-5.cnf,sharp,--hom,1.8494438765977974,48,grid-3-6
cnf-hom-h-cycle5-g-grid-3-6.cnf,ganak,--hom,12.787203227885765,48,grid-3-6
cnf-hom-h-cycle5-g-grid-3-6.cnf,homSub,--hom,0.1967280721932184,48,grid-3-6
cnf-hom-h-cycle5-g-grid-3-6.cnf,sharp,--hom,12.603646423906321,48,grid-3-6
cnf-hom-h-cycle7-g-grid-2-10.cnf,ganak,--hom,6.892341934004799,48,grid-3-6
cnf-hom-h-cycle7-g-grid-2-10.cnf,homSub,--hom,0.10618325209943577,48,grid-3-6
cnf-hom-h-cycle7-g-grid-2-10.cnf,sharp,--hom,3.0649526964873077,48,grid-3-6
cnf-hom-h-cycle7-g-grid-2-15.cnf,ganak,--hom,90.0,48,grid-3-6
cnf-hom-h-cycle7-g-grid-2-15.cnf,homSub,--hom,0.23430305389338174,48,grid-3-6
cnf-hom-h-cycle7-g-grid-2-15.cnf,sharp,--hom,90.0,48,grid-3-6
cnf-hom-h-cycle7-g-grid-2-5.cnf,ganak,--hom,0.07114529930404387,48,grid-3-6
cnf-hom-h-cycle7-g-grid-2-5.cnf,homSub,--hom,0.08267385030630976,48,grid-3-6
cnf-hom-h-cycle7-g-grid-2-5.cnf,sharp,--hom,0.05222104319836944,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-2.cnf,ganak,--hom,0.02804788500070572,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-2.cnf,homSub,--hom,0.08686364239547402,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-2.cnf,sharp,--hom,0.012116898997919633,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-3.cnf,ganak,--hom,0.12332865870557726,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-3.cnf,homSub,--hom,0.07551116980030201,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-3.cnf,sharp,--hom,0.11278611180605366,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-4.cnf,ganak,--hom,2.5567612803075463,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-4.cnf,homSub,--hom,0.07831744538852944,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-4.cnf,sharp,--hom,1.7669509584025946,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-5.cnf,ganak,--hom,90.0,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-5.cnf,homSub,--hom,0.10353268710314296,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-5.cnf,sharp,--hom,42.71477073649876,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-6.cnf,ganak,--hom,90.0,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-6.cnf,homSub,--hom,0.19819406090537087,48,grid-3-6
cnf-hom-h-cycle7-g-grid-3-6.cnf,sharp,--hom,90.0,48,grid-3-6
cnf-hom-h-example-g-grid-2-10.cnf,ganak,--hom,0.09955778759322129,48,grid-3-6
cnf-hom-h-example-g-grid-2-10.cnf,homSub,--hom,0.0945295435085427,48,grid-3-6
cnf-hom-h-example-g-grid-2-10.cnf,sharp,--hom,0.08157430128776469,48,grid-3-6
cnf-hom-h-example-g-grid-2-15.cnf,ganak,--hom,0.530323634610977,48,grid-3-6
cnf-hom-h-example-g-grid-2-15.cnf,homSub,--hom,0.187499198212754,48,grid-3-6
cnf-hom-h-example-g-grid-2-15.cnf,sharp,--hom,0.5222609664895572,48,grid-3-6
cnf-hom-h-example-g-grid-2-5.cnf,ganak,--hom,0.029192390298703685,48,grid-3-6
cnf-hom-h-example-g-grid-2-5.cnf,homSub,--hom,0.07307565741357394,48,grid-3-6
cnf-hom-h-example-g-grid-2-5.cnf,sharp,--hom,0.012806536012794823,48,grid-3-6
cnf-hom-h-example-g-grid-3-2.cnf,ganak,--hom,0.028406202001497148,48,grid-3-6
cnf-hom-h-example-g-grid-3-2.cnf,homSub,--hom,0.07858021520078182,48,grid-3-6
cnf-hom-h-example-g-grid-3-2.cnf,sharp,--hom,0.010438505600905045,48,grid-3-6
cnf-hom-h-example-g-grid-3-3.cnf,ganak,--hom,0.03000203829142265,48,grid-3-6
cnf-hom-h-example-g-grid-3-3.cnf,homSub,--hom,0.0689418537018355,48,grid-3-6
cnf-hom-h-example-g-grid-3-3.cnf,sharp,--hom,0.014400457695592195,48,grid-3-6
cnf-hom-h-example-g-grid-3-4.cnf,ganak,--hom,0.05463198579964228,48,grid-3-6
cnf-hom-h-example-g-grid-3-4.cnf,homSub,--hom,0.09137233599321917,48,grid-3-6
cnf-hom-h-example-g-grid-3-4.cnf,sharp,--hom,0.0393971671059262,48,grid-3-6
cnf-hom-h-example-g-grid-3-5.cnf,ganak,--hom,0.16630671769962646,48,grid-3-6
cnf-hom-h-example-g-grid-3-5.cnf,homSub,--hom,0.10119542190223,48,grid-3-6
cnf-hom-h-example-g-grid-3-5.cnf,sharp,--hom,0.13258944120607338,48,grid-3-6
cnf-hom-h-example-g-grid-3-6.cnf,ganak,--hom,0.521752471808577,48,grid-3-6
cnf-hom-h-example-g-grid-3-6.cnf,homSub,--hom,0.1881495101028122,48,grid-3-6
cnf-hom-h-example-g-grid-3-6.cnf,sharp,--hom,0.5060947200108785,48,grid-3-6
cnf-hom-h-k3-g-grid-2-10.cnf,ganak,--hom,0.06785894569475204,48,grid-3-6
cnf-hom-h-k3-g-grid-2-10.cnf,homSub,--hom,0.09212089200154878,48,grid-3-6
cnf-hom-h-k3-g-grid-2-10.cnf,sharp,--hom,0.05223449829500169,48,grid-3-6
cnf-hom-h-k3-g-grid-2-15.cnf,ganak,--hom,0.2916570388013497,48,grid-3-6
cnf-hom-h-k3-g-grid-2-15.cnf,homSub,--hom,0.18162037250003776,48,grid-3-6
cnf-hom-h-k3-g-grid-2-15.cnf,sharp,--hom,0.2666857118892949,48,grid-3-6
cnf-hom-h-k3-g-grid-2-5.cnf,ganak,--hom,0.028011869598412887,48,grid-3-6
cnf-hom-h-k3-g-grid-2-5.cnf,homSub,--hom,0.08079119270551019,48,grid-3-6
cnf-hom-h-k3-g-grid-2-5.cnf,sharp,--hom,0.01173093009274453,48,grid-3-6
cnf-hom-h-k3-g-grid-3-2.cnf,ganak,--hom,0.026149626087862997,48,grid-3-6
cnf-hom-h-k3-g-grid-3-2.cnf,homSub,--hom,0.08223286140128039,48,grid-3-6
cnf-hom-h-k3-g-grid-3-2.cnf,sharp,--hom,0.009296188998268918,48,grid-3-6
cnf-hom-h-k3-g-grid-3-3.cnf,ganak,--hom,0.02866238039568998,48,grid-3-6
cnf-hom-h-k3-g-grid-3-3.cnf,homSub,--hom,0.08048671359429135,48,grid-3-6
cnf-hom-h-k3-g-grid-3-3.cnf,sharp,--hom,0.012595806393073871,48,grid-3-6
cnf-hom-h-k3-g-grid-3-4.cnf,ganak,--hom,0.04111416881205514,48,grid-3-6
cnf-hom-h-k3-g-grid-3-4.cnf,homSub,--hom,0.08249214189127088,48,grid-3-6
cnf-hom-h-k3-g-grid-3-4.cnf,sharp,--hom,0.026938228198559955,48,grid-3-6
cnf-hom-h-k3-g-grid-3-5.cnf,ganak,--hom,0.08622331030783244,48,grid-3-6
cnf-hom-h-k3-g-grid-3-5.cnf,homSub,--hom,0.09299946469254791,48,grid-3-6
cnf-hom-h-k3-g-grid-3-5.cnf,sharp,--hom,0.06981190429651178,48,grid-3-6
cnf-hom-h-k3-g-grid-3-6.cnf,ganak,--hom,0.2787107405893039,48,grid-3-6
cnf-hom-h-k3-g-grid-3-6.cnf,homSub,--hom,0.15373276888858528,48,grid-3-6
cnf-hom-h-k3-g-grid-3-6.cnf,sharp,--hom,0.24182266949792391,48,grid-3-6
cnf-hom-h-square-g-grid-2-10.cnf,ganak,--hom,0.0976076174993068,48,grid-3-6
cnf-hom-h-square-g-grid-2-10.cnf,homSub,--hom,0.08199663879349828,48,grid-3-6
cnf-hom-h-square-g-grid-2-10.cnf,sharp,--hom,0.07990953240077943,48,grid-3-6
cnf-hom-h-square-g-grid-2-15.cnf,ganak,--hom,0.46120507089653984,48,grid-3-6
cnf-hom-h-square-g-grid-2-15.cnf,homSub,--hom,0.18786466828896664,48,grid-3-6
cnf-hom-h-square-g-grid-2-15.cnf,sharp,--hom,0.4586699948937166,48,grid-3-6
cnf-hom-h-square-g-grid-2-5.cnf,ganak,--hom,0.029485718719661234,48,grid-3-6
cnf-hom-h-square-g-grid-2-5.cnf,homSub,--hom,0.06875986428931355,48,grid-3-6
cnf-hom-h-square-g-grid-2-5.cnf,sharp,--hom,0.013668522314401344,48,grid-3-6
cnf-hom-h-square-g-grid-3-2.cnf,ganak,--hom,0.027126645314274354,48,grid-3-6
cnf-hom-h-square-g-grid-3-2.cnf,homSub,--hom,0.0714196914981585,48,grid-3-6
cnf-hom-h-square-g-grid-3-2.cnf,sharp,--hom,0.01010221199830994,48,grid-3-6
cnf-hom-h-square-g-grid-3-3.cnf,ganak,--hom,0.03173337210901082,48,grid-3-6
cnf-hom-h-square-g-grid-3-3.cnf,homSub,--hom,0.07335065458901227,48,grid-3-6
cnf-hom-h-square-g-grid-3-3.cnf,sharp,--hom,0.015413638495374471,48,grid-3-6
cnf-hom-h-square-g-grid-3-4.cnf,ganak,--hom,0.05766037249122746,48,grid-3-6
cnf-hom-h-square-g-grid-3-4.cnf,homSub,--hom,0.07816882750485092,48,grid-3-6
cnf-hom-h-square-g-grid-3-4.cnf,sharp,--hom,0.04422381569747813,48,grid-3-6
cnf-hom-h-square-g-grid-3-5.cnf,ganak,--hom,0.14792035710415802,48,grid-3-6
cnf-hom-h-square-g-grid-3-5.cnf,homSub,--hom,0.09041841230355203,48,grid-3-6
cnf-hom-h-square-g-grid-3-5.cnf,sharp,--hom,0.13983872209792025,48,grid-3-6
cnf-hom-h-square-g-grid-3-6.cnf,ganak,--hom,0.7686114080948755,48,grid-3-6
cnf-hom-h-square-g-grid-3-6.cnf,homSub,--hom,0.17281389788840898,48,grid-3-6
cnf-hom-h-square-g-grid-3-6.cnf,sharp,--hom,0.5113228890055325,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-2-10.cnf,ganak,--hom,0.11364225280121901,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-2-10.cnf,homSub,--hom,0.08159091730485671,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-2-10.cnf,sharp,--hom,0.08753446961636654,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-2-15.cnf,ganak,--hom,0.5551039395213593,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-2-15.cnf,homSub,--hom,0.18855017139576374,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-2-15.cnf,sharp,--hom,0.5686718342010864,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-2-5.cnf,ganak,--hom,0.03080559679074213,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-2-5.cnf,homSub,--hom,0.07899739759159274,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-2-5.cnf,sharp,--hom,0.013674070499837399,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-2.cnf,ganak,--hom,0.026654197805328295,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-2.cnf,homSub,--hom,0.07390725300647319,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-2.cnf,sharp,--hom,0.009679873200366274,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-3.cnf,ganak,--hom,0.030452576611423865,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-3.cnf,homSub,--hom,0.06994367159786634,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-3.cnf,sharp,--hom,0.01417447800631635,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-4.cnf,ganak,--hom,0.05066169299534522,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-4.cnf,homSub,--hom,0.07459815750480629,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-4.cnf,sharp,--hom,0.03682309809373692,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-5.cnf,ganak,--hom,0.16209710330003874,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-5.cnf,homSub,--hom,0.09147378389607183,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-5.cnf,sharp,--hom,0.13739457960473372,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-6.cnf,ganak,--hom,0.49275437379837966,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-6.cnf,homSub,--hom,0.18789237609598786,48,grid-3-6
cnf-hom-h-trianglehouse-g-grid-3-6.cnf,sharp,--hom,0.515667352406308,48,grid-3-6
cnf-emb-h-cycle5-g-latin-2.cnf,ganak,--emb,0.033344129801844244,42,latin-5
cnf-emb-h-cycle5-g-latin-2.cnf,homSub,--emb,0.10341246150783263,42,latin-5
cnf-emb-h-cycle5-g-latin-2.cnf,sharp,--emb,0.010483774999738672,42,latin-5
cnf-emb-h-cycle5-g-latin-3.cnf,ganak,--emb,0.04824682449107058,42,latin-5
cnf-emb-h-cycle5-g-latin-3.cnf,homSub,--emb,0.09408160319726448,42,latin-5
cnf-emb-h-cycle5-g-latin-3.cnf,sharp,--emb,0.014075452799443156,42,latin-5
cnf-emb-h-cycle5-g-latin-4.cnf,ganak,--emb,0.10981190740130842,42,latin-5
cnf-emb-h-cycle5-g-latin-4.cnf,homSub,--emb,0.08273520480142907,42,latin-5
cnf-emb-h-cycle5-g-latin-4.cnf,sharp,--emb,0.05037510129623115,42,latin-5
cnf-emb-h-cycle5-g-latin-5.cnf,ganak,--emb,0.2707867154007545,42,latin-5
cnf-emb-h-cycle5-g-latin-5.cnf,homSub,--emb,0.08670788939925841,42,latin-5
cnf-emb-h-cycle5-g-latin-5.cnf,sharp,--emb,0.1906207423977321,42,latin-5
cnf-emb-h-cycle5-g-latin-6.cnf,ganak,--emb,0.8684818585024914,42,latin-5
cnf-emb-h-cycle5-g-latin-6.cnf,homSub,--emb,0.10231967120489571,42,latin-5
cnf-emb-h-cycle5-g-latin-6.cnf,sharp,--emb,0.7294386258989107,42,latin-5
cnf-emb-h-cycle5-g-latin-7.cnf,ganak,--emb,2.5657375801994933,42,latin-5
cnf-emb-h-cycle5-g-latin-7.cnf,homSub,--emb,0.09306942471012007,42,latin-5
cnf-emb-h-cycle5-g-latin-7.cnf,sharp,--emb,2.265396638101083,42,latin-5
cnf-emb-h-cycle5-g-latin-8.cnf,ganak,--emb,6.82217470179603,42,latin-5
cnf-emb-h-cycle5-g-latin-8.cnf,homSub,--emb,0.0889476111944532,42,latin-5
cnf-emb-h-cycle5-g-latin-8.cnf,sharp,--emb,6.142766824801219,42,latin-5
cnf-emb-h-cycle7-g-latin-2.cnf,ganak,--emb,0.030952409797464497,42,latin-5
cnf-emb-h-cycle7-g-latin-2.cnf,homSub,--emb,0.11106855130346957,42,latin-5
cnf-emb-h-cycle7-g-latin-2.cnf,sharp,--emb,0.009801872802199796,42,latin-5
cnf-emb-h-cycle7-g-latin-3.cnf,ganak,--emb,0.060826097204699184,42,latin-5
cnf-emb-h-cycle7-g-latin-3.cnf,homSub,--emb,0.11543571299989708,42,latin-5
cnf-emb-h-cycle7-g-latin-3.cnf,sharp,--emb,0.03516708539973479,42,latin-5
cnf-emb-h-cycle7-g-latin-4.cnf,ganak,--emb,2.793067104995134,42,latin-5
cnf-emb-h-cycle7-g-latin-4.cnf,homSub,--emb,0.1080271307961084,42,latin-5
cnf-emb-h-cycle7-g-latin-4.cnf,sharp,--emb,3.223006917399471,42,latin-5
cnf-emb-h-cycle7-g-latin-5.cnf,ganak,--emb,14.2244627246022,42,latin-5
cnf-emb-h-cycle7-g-latin-5.cnf,homSub,--emb,0.11006353920383845,42,latin-5
cnf-emb-h-cycle7-g-latin-5.cnf,sharp,--emb,20.50206880379701,42,latin-5
cnf-emb-h-cycle7-g-latin-6.cnf,ganak,--emb,90.0,42,latin-5
cnf-emb-h-cycle7-g-latin-6.cnf,homSub,--emb,0.11466280230088159,42,latin-5
cnf-emb-h-cycle7-g-latin-6.cnf,sharp,--emb,90.0,42,latin-5
cnf-emb-h-cycle7-g-latin-7.cnf,ganak,--emb,90.0,42,latin-5
cnf-emb-h-cycle7-g-latin-7.cnf,homSub,--emb,0.12066897279873956,42,latin-5
cnf-emb-h-cycle7-g-latin-7.cnf,sharp,--emb,90.0,42,latin-5
cnf-emb-h-cycle7-g-latin-8.cnf,ganak,--emb,90.0,42,latin-5
cnf-emb-h-cycle7-g-latin-8.cnf,homSub,--emb,0.12867809929593932,42,latin-5
cnf-emb-h-cycle7-g-latin-8.cnf,sharp,--emb,90.0,42,latin-5
cnf-emb-h-example-g-latin-2.cnf,ganak,--emb,0.029166388197336347,42,latin-5
cnf-emb-h-example-g-latin-2.cnf,homSub,--emb,0.09546186810184736,42,latin-5
cnf-emb-h-example-g-latin-2.cnf,sharp,--emb,0.01087401580007281,42,latin-5
cnf-emb-h-example-g-latin-3.cnf,ganak,--emb,0.034554589103208855,42,latin-5
cnf-emb-h-example-g-latin-3.cnf,homSub,--emb,0.09781442869862075,42,latin-5
cnf-emb-h-example-g-latin-3.cnf,sharp,--emb,0.012150956594268791,42,latin-5
cnf-emb-h-example-g-latin-4.cnf,ganak,--emb,0.05450525929918513,42,latin-5
cnf-emb-h-example-g-latin-4.cnf,homSub,--emb,0.10161162870062981,42,latin-5
cnf-emb-h-example-g-latin-4.cnf,sharp,--emb,0.03031086889677681,42,latin-5
cnf-emb-h-example-g-latin-5.cnf,ganak,--emb,0.17115732949459925,42,latin-5
cnf-emb-h-example-g-latin-5.cnf,homSub,--emb,0.09598767900315579,42,latin-5
cnf-emb-h-example-g-latin-5.cnf,sharp,--emb,0.08879824460018426,42,latin-5
cnf-emb-h-example-g-latin-6.cnf,ganak,--emb,0.3870320947986329,42,latin-5
cnf-emb-h-example-g-latin-6.cnf,homSub,--emb,0.0932952750037657,42,latin-5
cnf-emb-h-example-g-latin-6.cnf,sharp,--emb,0.2580056299979333,42,latin-5
cnf-emb-h-example-g-latin-7.cnf,ganak,--emb,0.820884786802344,42,latin-5
cnf-emb-h-example-g-latin-7.cnf,homSub,--emb,0.08907684439909644,42,latin-5
cnf-emb-h-example-g-latin-7.cnf,sharp,--emb,0.599644374899799,42,latin-5
cnf-emb-h-example-g-latin-8.cnf,ganak,--emb,1.5739154656010215,42,latin-5
cnf-emb-h-example-g-latin-8.cnf,homSub,--emb,0.08971487390226685,42,latin-5
cnf-emb-h-example-g-latin-8.cnf,sharp,--emb,1.2031426595029189,42,latin-5
cnf-emb-h-k3-g-latin-2.cnf,ganak,--emb,0.03136951029591728,42,latin-5
cnf-emb-h-k3-g-latin-2.cnf,homSub,--emb,0.09305412510002498,42,latin-5
cnf-emb-h-k3-g-latin-2.cnf,sharp,--emb,0.010474784593679943,42,latin-5
cnf-emb-h-k3-g-latin-3.cnf,ganak,--emb,0.029654254001798108,42,latin-5
cnf-emb-h-k3-g-latin-3.cnf,homSub,--emb,0.08852559729712084,42,latin-5
cnf-emb-h-k3-g-latin-3.cnf,sharp,--emb,0.010363809100817889,42,latin-5
cnf-emb-h-k3-g-latin-4.cnf,ganak,--emb,0.031734591504209674,42,latin-5
cnf-emb-h-k3-g-latin-4.cnf,homSub,--emb,0.09496220239670947,42,latin-5
cnf-emb-h-k3-g-latin-4.cnf,sharp,--emb,0.011822407704312355,42,latin-5
cnf-emb-h-k3-g-latin-5.cnf,ganak,--emb,0.034793678400455975,42,latin-5
cnf-emb-h-k3-g-latin-5.cnf,homSub,--emb,0.0921147920016665,42,latin-5
cnf-emb-h-k3-g-latin-5.cnf,sharp,--emb,0.015263176496955567,42,latin-5
cnf-emb-h-k3-g-latin-6.cnf,ganak,--emb,0.039522026799386364,42,latin-5
cnf-emb-h-k3-g-latin-6.cnf,homSub,--emb,0.09171980009996332,42,latin-5
cnf-emb-h-k3-g-latin-6.cnf,sharp,--emb,0.021237581304740162,42,latin-5
cnf-emb-h-k3-g-latin-7.cnf,ganak,--emb,0.05275333969620988,42,latin-5
cnf-emb-h-k3-g-latin-7.cnf,homSub,--emb,0.08917615939863026,42,latin-5
cnf-emb-h-k3-g-latin-7.cnf,sharp,--emb,0.03184039539773949,42,latin-5
cnf-emb-h-k3-g-latin-8.cnf,ganak,--emb,0.10891408729949034,42,latin-5
cnf-emb-h-k3-g-latin-8.cnf,homSub,--emb,0.09089182689785957,42,latin-5
cnf-emb-h-k3-g-latin-8.cnf,sharp,--emb,0.04956363629316911,42,latin-5
cnf-emb-h-square-g-latin-2.cnf,ganak,--emb,0.031698833397240375,42,latin-5
cnf-emb-h-square-g-latin-2.cnf,homSub,--emb,0.08878522959712427,42,latin-5
cnf-emb-h-square-g-latin-2.cnf,sharp,--emb,0.01009415480075404,42,latin-5
cnf-emb-h-square-g-latin-3.cnf,ganak,--emb,0.03402923250105232,42,latin-5
cnf-emb-h-square-g-latin-3.cnf,homSub,--emb,0.08479503530543298,42,latin-5
cnf-emb-h-square-g-latin-3.cnf,sharp,--emb,0.010727296702680179,42,latin-5
cnf-emb-h-square-g-latin-4.cnf,ganak,--emb,0.04119595890224446,42,latin-5
cnf-emb-h-square-g-latin-4.cnf,homSub,--emb,0.08675763620412909,42,latin-5
cnf-emb-h-square-g-latin-4.cnf,sharp,--emb,0.01822905509616248,42,latin-5
cnf-emb-h-square-g-latin-5.cnf,ganak,--emb,0.08442791599954944,42,latin-5
cnf-emb-h-square-g-latin-5.cnf,homSub,--emb,0.08330734170449432,42,latin-5
cnf-emb-h-square-g-latin-5.cnf,sharp,--emb,0.04020798340206966,42,latin-5
cnf-emb-h-square-g-latin-6.cnf,ganak,--emb,0.1417271801037714,42,latin-5
cnf-emb-h-square-g-latin-6.cnf,homSub,--emb,0.07612646739871706,42,latin-5
cnf-emb-h-square-g-latin-6.cnf,sharp,--emb,0.0946079880988691,42,latin-5
cnf-emb-h-square-g-latin-7.cnf,ganak,--emb,0.26441435879387426,42,latin-5
cnf-emb-h-square-g-latin-7.cnf,homSub,--emb,0.08123966729617678,42,latin-5
cnf-emb-h-square-g-latin-7.cnf,sharp,--emb,0.19565033860271797,42,latin-5
cnf-emb-h-square-g-latin-8.cnf,ganak,--emb,0.5444648867007345,42,latin-5
cnf-emb-h-square-g-latin-8.cnf,homSub,--emb,0.08526384019642137,42,latin-5
cnf-emb-h-square-g-latin-8.cnf,sharp,--emb,0.4284023908927338,42,latin-5
cnf-emb-h-trianglehouse-g-latin-2.cnf,ganak,--emb,0.030357932002516463,42,latin-5
cnf-emb-h-trianglehouse-g-latin-2.cnf,homSub,--emb,0.09589262120134663,42,latin-5
cnf-emb-h-trianglehouse-g-latin-2.cnf,sharp,--emb,0.010121651200461202,42,latin-5
cnf-emb-h-trianglehouse-g-latin-3.cnf,ganak,--emb,0.032002918704529294,42,latin-5
cnf-emb-h-trianglehouse-g-latin-3.cnf,homSub,--emb,0.0857401519024279,42,latin-5
cnf-emb-h-trianglehouse-g-latin-3.cnf,sharp,--emb,0.010537489902344533,42,latin-5
cnf-emb-h-trianglehouse-g-latin-4.cnf,ganak,--emb,0.03930999159638304,42,latin-5
cnf-emb-h-trianglehouse-g-latin-4.cnf,homSub,--emb,0.09136640790384262,42,latin-5
cnf-emb-h-trianglehouse-g-latin-4.cnf,sharp,--emb,0.01883221659809351,42,latin-5
cnf-emb-h-trianglehouse-g-latin-5.cnf,ganak,--emb,0.10476508930441923,42,latin-5
cnf-emb-h-trianglehouse-g-latin-5.cnf,homSub,--emb,0.09162417800107506,42,latin-5
cnf-emb-h-trianglehouse-g-latin-5.cnf,sharp,--emb,0.0453958224010421,42,latin-5
cnf-emb-h-trianglehouse-g-latin-6.cnf,ganak,--emb,0.23259144620096778,42,latin-5
cnf-emb-h-trianglehouse-g-latin-6.cnf,homSub,--emb,0.10347927339316812,42,latin-5
cnf-emb-h-trianglehouse-g-latin-6.cnf,sharp,--emb,0.13176310619164724,42,latin-5
cnf-emb-h-trianglehouse-g-latin-7.cnf,ganak,--emb,0.5061193399887998,42,latin-5
cnf-emb-h-trianglehouse-g-latin-7.cnf,homSub,--emb,0.13607509219436906,42,latin-5
cnf-emb-h-trianglehouse-g-latin-7.cnf,sharp,--emb,0.3770098355947994,42,latin-5
cnf-emb-h-trianglehouse-g-latin-8.cnf,ganak,--emb,1.2353884868032765,42,latin-5
cnf-emb-h-trianglehouse-g-latin-8.cnf,homSub,--emb,0.2529533572989749,42,latin-5
cnf-emb-h-trianglehouse-g-latin-8.cnf,sharp,--emb,1.0601491498004179,42,latin-5
cnf-hom-h-cycle5-g-latin-2.cnf,ganak,--hom,0.02623245939903427,42,latin-5
cnf-hom-h-cycle5-g-latin-2.cnf,homSub,--hom,0.07231399509764742,42,latin-5
cnf-hom-h-cycle5-g-latin-2.cnf,sharp,--hom,0.009130586296669208,42,latin-5
cnf-hom-h-cycle5-g-latin-3.cnf,ganak,--hom,0.02837773900537286,42,latin-5
cnf-hom-h-cycle5-g-latin-3.cnf,homSub,--hom,0.07013760350819212,42,latin-5
cnf-hom-h-cycle5-g-latin-3.cnf,sharp,--hom,0.01140609970316291,42,latin-5
cnf-hom-h-cycle5-g-latin-4.cnf,ganak,--hom,0.0705978949990822,42,latin-5
cnf-hom-h-cycle5-g-latin-4.cnf,homSub,--hom,0.07419917369843461,42,latin-5
cnf-hom-h-cycle5-g-latin-4.cnf,sharp,--hom,0.03147995459439699,42,latin-5
cnf-hom-h-cycle5-g-latin-5.cnf,ganak,--hom,0.18289234950789252,42,latin-5
cnf-hom-h-cycle5-g-latin-5.cnf,homSub,--hom,0.07973651670035906,42,latin-5
cnf-hom-h-cycle5-g-latin-5.cnf,sharp,--hom,0.08103391189652029,42,latin-5
cnf-hom-h-cycle5-g-latin-6.cnf,ganak,--hom,0.38585718759859444,42,latin-5
cnf-hom-h-cycle5-g-latin-6.cnf,homSub,--hom,0.07324026309361216,42,latin-5
cnf-hom-h-cycle5-g-latin-6.cnf,sharp,--hom,0.2643590221006889,42,latin-5
cnf-hom-h-cycle5-g-latin-7.cnf,ganak,--hom,0.8349450518959202,42,latin-5
cnf-hom-h-cycle5-g-latin-7.cnf,homSub,--hom,0.07520151259668637,42,latin-5
cnf-hom-h-cycle5-g-latin-7.cnf,sharp,--hom,0.6634255095035769,42,latin-5
cnf-hom-h-cycle5-g-latin-8.cnf,ganak,--hom,2.025916268801666,42,latin-5
cnf-hom-h-cycle5-g-latin-8.cnf,homSub,--hom,0.0795619118027389,42,latin-5
cnf-hom-h-cycle5-g-latin-8.cnf,sharp,--hom,1.750326686303015,42,latin-5
cnf-hom-h-cycle7-g-latin-2.cnf,ganak,--hom,0.02735968380002305,42,latin-5
cnf-hom-h-cycle7-g-latin-2.cnf,homSub,--hom,0.08240426790143829,42,latin-5
cnf-hom-h-cycle7-g-latin-2.cnf,sharp,--hom,0.00986041920259595,42,latin-5
cnf-hom-h-cycle7-g-latin-3.cnf,ganak,--hom,0.034210465106298216,42,latin-5
cnf-hom-h-cycle7-g-latin-3.cnf,homSub,--hom,0.0711907791934209,42,latin-5
cnf-hom-h-cycle7-g-latin-3.cnf,sharp,--hom,0.017081822699401526,42,latin-5
cnf-hom-h-cycle7-g-latin-4.cnf,ganak,--hom,0.20951279170694762,42,latin-5
cnf-hom-h-cycle7-g-latin-4.cnf,homSub,--hom,0.07533335439802613,42,latin-5
cnf-hom-h-cycle7-g-latin-4.cnf,sharp,--hom,0.128472655499354,42,latin-5
cnf-hom-h-cycle7-g-latin-5.cnf,ganak,--hom,0.2726497944036964,42,latin-5
